391,i_prec_width_fit_nofit_neg_lj_sp,0,1573790816
392,i_prec_width_nofit_nofit_pos_lj_sp,0,1573790816
393,i_prec_width_nofit_nofit_neg_lj_sp,0,1573790816
394,i_prec_width_fit_fit_pos_assp_ignoreflag,0,1573790816
395,i_prec_width_fit_fit_neg_assp_ignoreflag,0,1573790816
396,i_prec_width_fit_fit_zero_assp_ignoreflag,0,1573790816
397,i_prec_width_nofit_fit_pos_assp_ignoreflag,0,1573790816
398,i_prec_width_nofit_fit_neg_assp_ignoreflag,0,1573790816
399,i_prec_width_fit_nofit_pos_assp_ignoreflag,0,1573790816
400,i_prec_width_fit_nofit_neg_assp_ignoreflag,0,1573790816
401,i_prec_width_nofit_nofit_pos_assp_ignoreflag,0,1573790816
402,i_prec_width_nofit_nofit_neg_assp_ignoreflag,0,1573790816
403,i_prec_width_fit_fit_pos_lj_assp_ignoreflag,0,1573790816
404,i_prec_width_fit_fit_neg_lj_assp_ignoreflag,0,1573790816
405,i_prec_width_fit_fit_zero_lj_assp_ignoreflag,0,1573790816
406,i_prec_width_nofit_fit_pos_lj_assp_ignoreflag,0,1573790816
407,i_prec_width_nofit_fit_neg_lj_assp_ignoreflag,0,1573790816
408,i_prec_width_fit_nofit_pos_lj_assp_ignoreflag,0,1573790816
409,i_prec_width_fit_nofit_neg_lj_assp_ignoreflag,0,1573790816
410,i_prec_width_nofit_nofit_pos_lj_assp_ignoreflag,0,1573790816
411,i_prec_width_nofit_nofit_neg_lj_assp_ignoreflag,0,1573790816
412,i_prec_width_ff_pos_zp_sp,0,1573790816
413,i_prec_width_ff_neg_zp_sp,0,1573790816
414,i_prec_width_ff_zero_zp_sp,0,1573790816
415,i_prec_width_nf_pos_zp_sp,0,1573790816
416,i_prec_width_nf_neg_zp_sp,0,1573790816
417,i_prec_width_fn_pos_zp_sp,0,1573790816
418,i_prec_width_fn_neg_zp_sp,0,1573790816
419,i_prec_width_nn_pos_zp_sp,0,1573790816
420,i_prec_width_nn_neg_zp_sp,0,1573790816
421,i_prec_width_ff_pos_ljzpsp_ignoreflag,0,1573790816
422,i_prec_width_ff_neg_ljzpsp_ignoreflag,0,1573790816
423,i_prec_width_ff_zero_ljzpsp_ignoreflag,0,1573790816
424,i_prec_width_nf_pos_ljzpsp_ignoreflag,0,1573790816
425,i_prec_width_nf_neg_ljzpsp_ignoreflag,0,1573790816
426,i_prec_width_fn_pos_ljzpsp_ignoreflag,0,1573790816
427,i_prec_width_fn_neg_ljzpsp_ignoreflag,0,1573790816
428,i_prec_width_nn_pos_ljzpsp_ignoreflag,0,1573790816
